observed_at,market,model_id,model,price,currency,reference_new_price
2026-08-30T07:11:16Z,FR,iphone-16e,iPhone 16e,406.00,EUR,719.00
2026-08-30T07:11:16Z,FR,iphone-17,iPhone 17,744.00,EUR,969.00
2026-08-30T07:11:16Z,FR,iphone-17-pro,iPhone 17 Pro,975.00,EUR,1329.00
2026-08-30T15:54:41Z,FR,iphone-13,iPhone 13,302.00,EUR,749.00
2026-08-30T15:54:41Z,FR,iphone-13-mini,iPhone 13 mini,276.00,EUR,809.00
2026-08-30T15:54:41Z,FR,iphone-14,iPhone 14,321.00,EUR,749.00
2026-08-30T15:54:41Z,FR,iphone-14-pro,iPhone 14 Pro,489.99,EUR,1449.00
2026-08-30T15:54:41Z,FR,iphone-15,iPhone 15,399.00,EUR,869.00
2026-08-30T15:54:41Z,FR,iphone-15-plus,iPhone 15 Plus,497.00,EUR,969.00
2026-08-30T15:54:41Z,FR,iphone-15-pro,iPhone 15 Pro,579.00,EUR,1229.00
2026-08-30T15:54:41Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,689.00,EUR,1479.00
2026-08-30T15:54:41Z,FR,iphone-16,iPhone 16,628.00,EUR,869.00
2026-08-30T15:54:41Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-30T15:54:41Z,FR,iphone-16-pro,iPhone 16 Pro,710.00,EUR,1229.00
2026-08-30T15:54:41Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,834.99,EUR,1479.00
2026-08-30T15:54:41Z,FR,iphone-16e,iPhone 16e,421.00,EUR,719.00
2026-08-30T15:54:41Z,FR,iphone-17,iPhone 17,715.00,EUR,969.00
2026-08-30T15:54:41Z,FR,iphone-17-pro,iPhone 17 Pro,975.00,EUR,1329.00
2026-08-31T08:40:06Z,FR,iphone-13,iPhone 13,293.00,EUR,749.00
2026-08-31T08:40:06Z,FR,iphone-13-mini,iPhone 13 mini,276.00,EUR,809.00
2026-08-31T08:40:06Z,FR,iphone-14,iPhone 14,316.00,EUR,749.00
2026-08-31T08:40:06Z,FR,iphone-14-pro,iPhone 14 Pro,514.00,EUR,2129.00
2026-08-31T08:40:06Z,FR,iphone-15,iPhone 15,404.00,EUR,869.00
2026-08-31T08:40:06Z,FR,iphone-15-plus,iPhone 15 Plus,479.00,EUR,969.00
2026-08-31T08:40:06Z,FR,iphone-15-pro,iPhone 15 Pro,589.00,EUR,1229.00
2026-08-31T08:40:06Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,689.00,EUR,1479.00
2026-08-31T08:40:06Z,FR,iphone-16,iPhone 16,619.00,EUR,869.00
2026-08-31T08:40:06Z,FR,iphone-16-plus,iPhone 16 Plus,579.00,EUR,969.00
2026-08-31T08:40:06Z,FR,iphone-16-pro,iPhone 16 Pro,699.00,EUR,1359.00
2026-08-31T08:40:06Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,819.00,EUR,1479.00
2026-08-31T08:40:06Z,FR,iphone-16e,iPhone 16e,406.00,EUR,719.00
2026-08-31T08:40:06Z,FR,iphone-17,iPhone 17,739.00,EUR,969.00
2026-08-31T08:40:06Z,FR,iphone-17-pro,iPhone 17 Pro,975.00,EUR,1329.00
2026-08-31T15:18:32Z,FR,iphone-13,iPhone 13,296.00,EUR,749.00
2026-08-31T15:18:32Z,FR,iphone-13-mini,iPhone 13 mini,265.88,EUR,809.00
2026-08-31T15:18:32Z,FR,iphone-14,iPhone 14,321.00,EUR,749.00
2026-08-31T15:18:32Z,FR,iphone-14-pro,iPhone 14 Pro,514.00,EUR,2129.00
2026-08-31T15:18:32Z,FR,iphone-15,iPhone 15,403.00,EUR,869.00
2026-08-31T15:18:32Z,FR,iphone-15-plus,iPhone 15 Plus,499.00,EUR,969.00
2026-08-31T15:18:32Z,FR,iphone-15-pro,iPhone 15 Pro,580.00,EUR,1229.00
2026-08-31T15:18:32Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,669.01,EUR,1479.00
2026-08-31T15:18:32Z,FR,iphone-16,iPhone 16,599.00,EUR,869.00
2026-08-31T15:18:32Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-31T15:18:32Z,FR,iphone-16-pro,iPhone 16 Pro,709.00,EUR,1359.00
2026-08-31T15:18:32Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,835.00,EUR,1479.00
2026-08-31T15:18:32Z,FR,iphone-16e,iPhone 16e,420.00,EUR,719.00
2026-08-31T15:18:32Z,FR,iphone-17,iPhone 17,719.00,EUR,969.00
2026-08-31T15:18:32Z,FR,iphone-17-pro,iPhone 17 Pro,975.00,EUR,1329.00
